"";"cname";"cedition";"cproddat";"cseqno";"name";"essround";"edition";"idno";"dweight";"pspwght";"pweight";"anweight";"trstprl";"trstlgl";"trstplc";"trstplt";"trstprt";"trstep";"trstun";"lrscale";"stflife";"stfeco";"stfgov";"stfdem";"imsmetn";"imdfetn";"impcntr";"imbgeco";"imueclt";"imwbcnt";"happy";"rlgdgr";"gndr";"agea";"mean_imEnrich";"mean_imAllow";"mean_trst";"mean_stf";"sd_stf";"lrscale_scaled";"lrscale_dummy"
"1936";"ESS1-9e01";"1.0";"10.12.2020";103338;"ESS9e03";9;"3";57491;0,999466248037677;1,07941055297852;3,037344869;3,27854210463375;7;7;8;3;5;5;5;5;10;7;4;4;4;2;3;8;5;5;8;0;1;68;6;3;5,71428571428571;6,25;2,87228132326901;0,321180500570075;0
"1937";"ESS1-9e01";"1.0";"10.12.2020";103339;"ESS9e03";9;"3";57494;0,999466248037676;0,430010348558426;3,037344869;1,30608972581084;5;9;10;3;3;3;4;5;9;6;3;7;3;3;3;7;5;5;10;7;1;57;5,66666666666667;3;5,28571428571429;6,25;2,5;0,321180500570075;0
"1938";"ESS1-9e01";"1.0";"10.12.2020";103340;"ESS9e03";9;"3";57509;0,999466248037676;2,98193073272705;3,037344869;9,05715201076192;0;7;7;0;0;1;1;5;7;1;0;2;3;2;4;5;5;5;7;8;1;64;5;3;2,28571428571429;2,5;3,1091263510296;0,321180500570075;0
"1939";"ESS1-9e01";"1.0";"10.12.2020";103341;"ESS9e03";9;"3";57558;0,999466248037676;0,534868776798248;3,037344869;1,62458093479647;5;7;9;3;4;0;5;5;10;7;1;6;3;2;2;3;7;5;9;3;1;85;5;2,33333333333333;4,71428571428571;6;3,74165738677394;0,321180500570075;0
"1940";"ESS1-9e01";"1.0";"10.12.2020";103342;"ESS9e03";9;"3";57604;0,999466248037677;0,589642405509949;3,037344869;1,79094733492046;5;5;8;5;5;5;2;5;3;5;4;6;2;2;2;6;7;7;5;4;2;37;6,66666666666667;2;5;4,5;1,29099444873581;0,321180500570075;0
"1941";"ESS1-9e01";"1.0";"10.12.2020";103343;"ESS9e03";9;"3";57613;0,999466248037677;0,778847694396973;3,037344869;2,36562904830912;3;6;5;0;2;6;4;NA;10;10;1;6;4;4;4;8;5;5;9;3;1;23;6;4;3,71428571428571;6,75;4,27200187265877;NA;NA
"1942";"ESS1-9e01";"1.0";"10.12.2020";103344;"ESS9e03";9;"3";57634;0,999466248037676;1,08647477626801;3,037344869;3,29999858699555;4;2;1;3;3;4;6;1;8;10;6;7;4;4;4;8;7;6;8;2;1;27;7;4;3,28571428571429;7,75;1,70782512765993;-1,77763196124767;1
"1943";"ESS1-9e01";"1.0";"10.12.2020";103345;"ESS9e03";9;"3";57638;0,999466248037676;1,23415172100067;3,037344869;3,74854439734891;8;9;9;7;8;10;7;5;10;5;5;9;3;2;2;6;10;5;8;4;1;18;7;2,33333333333333;8,28571428571429;7,25;2,62995563967658;0,321180500570075;0
"1944";"ESS1-9e01";"1.0";"10.12.2020";103346;"ESS9e03";9;"3";57643;0,999466248037677;1,07941055297852;3,037344869;3,27854210463375;1;1;2;1;1;1;3;5;3;6;6;6;3;2;3;8;5;4;4;4;1;61;5,66666666666667;2,66666666666667;1,42857142857143;5,25;1,5;0,321180500570075;0
"1945";"ESS1-9e01";"1.0";"10.12.2020";103347;"ESS9e03";9;"3";57662;0,999466248037677;1,24313306808472;3,037344869;3,77582384583134;5;3;7;5;5;3;3;2;8;7;5;5;3;2;3;5;6;5;9;0;1;61;5,33333333333333;2,66666666666667;4,42857142857143;6,25;1,5;-1,25292884579323;0
"1946";"ESS1-9e01";"1.0";"10.12.2020";103348;"ESS9e03";9;"3";57693;0,999466248037676;1,4220027923584;3,037344869;4,31911288507345;7;6;8;5;5;5;3;5;6;5;3;6;3;3;3;6;5;5;6;2;1;46;5,33333333333333;3;5,57142857142857;5;1,4142135623731;0,321180500570075;0
"1947";"ESS1-9e01";"1.0";"10.12.2020";103349;"ESS9e03";9;"3";57742;0,999466248037676;0,759694933891296;3,037344869;2,30745550946002;3;4;7;3;3;3;3;5;8;8;5;6;3;3;3;3;6;5;8;8;2;59;4,66666666666667;3;3,71428571428571;6,75;1,5;0,321180500570075;0
"1948";"ESS1-9e01";"1.0";"10.12.2020";103350;"ESS9e03";9;"3";57825;0,999466248037677;1,65659129619598;3,037344869;5,03163907353093;5;8;8;3;2;2;2;1;10;8;3;4;3;3;3;8;6;6;10;7;2;79;6,66666666666667;3;4,28571428571429;6,25;3,30403793359983;-1,77763196124767;1
"1949";"ESS1-9e01";"1.0";"10.12.2020";103351;"ESS9e03";9;"3";57964;0,999466248037676;1,14375615119934;3,037344869;3,47398187723251;8;9;8;7;5;6;6;3;9;8;6;9;4;4;4;9;10;8;8;4;1;63;9;4;7;8;1,4142135623731;-0,728225730338798;0
"1950";"ESS1-9e01";"1.0";"10.12.2020";103352;"ESS9e03";9;"3";57968;0,999466248037676;1,08778667449951;3,037344869;3,30398327435767;6;5;7;5;4;4;5;NA;8;8;5;8;4;3;3;8;8;8;8;9;2;73;8;3,33333333333333;5,14285714285714;7,25;1,5;NA;NA
"1951";"ESS1-9e01";"1.0";"10.12.2020";103353;"ESS9e03";9;"3";58023;0,999466248037676;0,623946666717529;3,037344869;1,89514120668414;8;8;8;4;4;7;7;2;7;8;7;7;4;3;3;8;7;7;6;6;1;58;7,33333333333333;3,33333333333333;6,57142857142857;7,25;0,5;-1,25292884579323;0
"1952";"ESS1-9e01";"1.0";"10.12.2020";103354;"ESS9e03";9;"3";58035;0,999466248037676;1,27281641960144;3,037344869;3,86598242125539;5;7;8;4;4;3;5;5;7;5;4;3;4;3;3;6;5;5;7;5;2;44;5,33333333333333;3,33333333333333;5,14285714285714;4,75;1,70782512765993;0,321180500570075;0
"1953";"ESS1-9e01";"1.0";"10.12.2020";103355;"ESS9e03";9;"3";58056;0,999466248037677;1,11907911300659;3,037344869;3,39902920189564;5;5;9;2;1;5;7;5;10;9;7;5;3;3;3;10;9;9;9;1;1;41;9,33333333333333;3;4,85714285714286;7,75;2,21735578260835;0,321180500570075;0
"1954";"ESS1-9e01";"1.0";"10.12.2020";103356;"ESS9e03";9;"3";58066;0,999466248037676;1,22598016262054;3,037344869;3,7237245564313;5;4;6;3;5;7;7;5;7;10;5;5;4;4;4;8;10;7;8;8;2;19;8,33333333333333;4;5,28571428571429;6,75;2,3629078131263;0,321180500570075;0
"1955";"ESS1-9e01";"1.0";"10.12.2020";103357;"ESS9e03";9;"3";58103;0,999466248037676;0,999289929866791;3,037344869;3,03518814112427;6;7;7;5;5;3;6;5;8;6;6;7;4;4;4;6;7;7;8;5;2;51;6,66666666666667;4;5,57142857142857;6,75;0,957427107756338;0,321180500570075;0
"1956";"ESS1-9e01";"1.0";"10.12.2020";103358;"ESS9e03";9;"3";58110;0,999466248037677;1,23472249507904;3,037344869;3,7502780350672;6;8;8;4;1;6;7;5;6;6;3;5;2;2;2;7;7;5;8;3;1;53;6,33333333333333;2;5,71428571428571;5;1,4142135623731;0,321180500570075;0
"1957";"ESS1-9e01";"1.0";"10.12.2020";103359;"ESS9e03";9;"3";58121;0,999466248037676;1,07941055297852;3,037344869;3,27854210463375;4;7;9;4;2;4;4;5;10;6;4;5;2;1;1;5;6;0;9;7;1;81;3,66666666666667;1,33333333333333;4,85714285714286;6,25;2,62995563967658;0,321180500570075;0
"1958";"ESS1-9e01";"1.0";"10.12.2020";103360;"ESS9e03";9;"3";58126;0,999466248037676;0,888917326927185;3,037344869;2,69994848190748;5;4;6;5;5;5;3;5;8;5;NA;7;3;3;3;7;10;8;8;6;2;38;8,33333333333333;3;4,71428571428571;6,66666666666667;1,52752523165195;0,321180500570075;0
"1959";"ESS1-9e01";"1.0";"10.12.2020";103361;"ESS9e03";9;"3";58132;0,999466248037676;0,870257616043091;3,037344869;2,64327250479665;2;2;2;2;2;0;2;5;2;2;0;0;1;1;2;0;0;0;7;5;1;80;0;1,33333333333333;1,71428571428571;1;1,15470053837925;0,321180500570075;0
"1960";"ESS1-9e01";"1.0";"10.12.2020";103362;"ESS9e03";9;"3";58143;0,999466248037677;0,612330079078674;3,037344869;1,85985762382398;5;5;7;3;4;3;3;5;6;5;4;4;2;2;3;2;3;3;5;5;2;59;2,66666666666667;2,33333333333333;4,28571428571429;4,75;0,957427107756338;0,321180500570075;0
"1961";"ESS1-9e01";"1.0";"10.12.2020";103363;"ESS9e03";9;"3";58220;0,999466248037677;1,11324596405029;3,037344869;3,38131191684312;4;8;10;4;3;5;3;5;7;5;5;6;3;3;3;7;4;5;7;9;2;31;5,33333333333333;3;5,28571428571429;5,75;0,957427107756338;0,321180500570075;0
"1962";"ESS1-9e01";"1.0";"10.12.2020";103364;"ESS9e03";9;"3";58227;0,999466248037676;0,962671399116516;3,037344869;2,9239650346396;6;8;7;4;4;4;6;3;8;8;6;8;3;3;2;5;5;3;7;7;2;47;4,33333333333333;2,66666666666667;5,57142857142857;7,5;1;-0,728225730338798;0
"1963";"ESS1-9e01";"1.0";"10.12.2020";103365;"ESS9e03";9;"3";58326;0,999466248037676;0,611474454402924;3,037344869;1,85725879660529;7;8;8;5;5;5;5;6;5;6;4;4;3;3;3;6;7;5;7;8;1;34;6;3;6,14285714285714;4,75;0,957427107756338;0,845883616024512;0
"1964";"ESS1-9e01";"1.0";"10.12.2020";103366;"ESS9e03";9;"3";58349;0,999466248037676;0,638565599918365;3,037344869;1,93954394843195;0;0;8;0;0;0;0;7;10;2;0;1;3;2;2;3;2;0;10;0;2;53;1,66666666666667;2,33333333333333;1,14285714285714;3,25;4,57347424467075;1,37058673147895;0
"1965";"ESS1-9e01";"1.0";"10.12.2020";103367;"ESS9e03";9;"3";58371;0,999466248037676;0,948631703853607;3,037344869;2,88132163827048;7;5;4;7;7;NA;5;4;8;9;7;7;4;4;3;5;8;7;9;5;1;21;6,66666666666667;3,66666666666667;5,83333333333333;7,75;0,957427107756338;-0,203522614884361;0
"1966";"ESS1-9e01";"1.0";"10.12.2020";103368;"ESS9e03";9;"3";58381;0,999466248037676;1,23472249507904;3,037344869;3,7502780350672;2;2;5;3;3;1;2;5;8;2;2;2;3;3;3;7;5;5;8;0;1;45;5,66666666666667;3;2,57142857142857;3,5;3;0,321180500570075;0
"1967";"ESS1-9e01";"1.0";"10.12.2020";103369;"ESS9e03";9;"3";58392;0,999466248037676;0,73342752456665;3,037344869;2,22767232852589;6;8;9;5;6;7;8;0;4;6;5;6;3;3;3;7;7;5;9;5;2;37;6,33333333333333;3;7;5,25;0,957427107756338;-2,30233507670211;1
"1968";"ESS1-9e01";"1.0";"10.12.2020";103370;"ESS9e03";9;"3";58467;0,999466248037677;0,483402848243713;3,037344869;1,46826116077303;10;10;10;8;8;9;7;6;10;9;7;7;4;3;3;9;9;9;10;10;1;79;9;3,33333333333333;8,85714285714286;8,25;1,5;0,845883616024512;0
"1969";"ESS1-9e01";"1.0";"10.12.2020";103371;"ESS9e03";9;"3";58567;0,999466248037676;1,07807123661041;3,037344869;3,27447413893512;7;9;9;5;4;4;4;5;10;9;3;4;3;3;3;9;8;8;8;0;1;35;8,33333333333333;3;6;6,5;3,51188458428425;0,321180500570075;0
"1970";"ESS1-9e01";"1.0";"10.12.2020";103372;"ESS9e03";9;"3";58574;0,999466248037676;0,629536390304565;3,037344869;1,91211912494035;6;6;9;5;4;7;9;5;8;7;5;7;3;3;2;5;7;8;9;0;2;32;6,66666666666667;2,66666666666667;6,57142857142857;6,75;1,25830573921179;0,321180500570075;0
"1971";"ESS1-9e01";"1.0";"10.12.2020";103373;"ESS9e03";9;"3";58630;0,999466248037676;0,949244856834412;3,037344869;2,88318399533064;6;8;8;5;5;8;8;7;8;7;6;5;3;2;3;4;4;5;7;7;1;15;4,33333333333333;2,66666666666667;6,85714285714286;6,5;1,29099444873581;1,37058673147895;0
"1972";"ESS1-9e01";"1.0";"10.12.2020";103374;"ESS9e03";9;"3";58710;0,999466248037676;1,11324596405029;3,037344869;3,38131191684312;0;3;4;0;0;0;0;5;3;3;3;4;2;2;2;1;0;2;4;0;2;31;1;2;1;3,25;0,5;0,321180500570075;0
"1973";"ESS1-9e01";"1.0";"10.12.2020";103375;"ESS9e03";9;"3";58735;0,999466248037676;1,25011456012726;3,037344869;3,79702904486472;6;8;8;3;3;3;NA;5;8;8;2;3;3;2;1;4;3;1;9;0;2;43;2,66666666666667;2;5,16666666666667;5,25;3,20156211871642;0,321180500570075;0
"1974";"ESS1-9e01";"1.0";"10.12.2020";103376;"ESS9e03";9;"3";58784;0,999466248037677;0,999289929866791;3,037344869;3,03518814112427;5;5;9;8;8;6;6;8;3;4;5;4;1;1;1;1;1;2;3;7;2;35;1,33333333333333;1;6,71428571428571;4;0,816496580927726;1,89528984693338;2
"1975";"ESS1-9e01";"1.0";"10.12.2020";103377;"ESS9e03";9;"3";58822;0,999466248037676;0,898361384868622;3,037344869;2,72863334283844;5;3;6;5;4;3;4;5;10;2;2;3;3;2;2;7;3;3;10;5;2;82;4,33333333333333;2,33333333333333;4,28571428571429;4,25;3,86221007541882;0,321180500570075;0
"1976";"ESS1-9e01";"1.0";"10.12.2020";103378;"ESS9e03";9;"3";58893;0,999466248037676;1,25425338745117;3,037344869;3,80960009080069;7;8;9;7;6;6;4;3;9;8;2;6;4;3;2;6;7;5;9;5;1;33;6;3;6,71428571428571;6,25;3,09569593683445;-0,728225730338798;0
"1977";"ESS1-9e01";"1.0";"10.12.2020";103379;"ESS9e03";9;"3";58927;0,999466248037676;1,20633161067963;3,037344869;3,66404512801027;5;8;7;6;4;3;6;3;5;4;5;4;3;2;3;5;8;5;5;5;2;18;6;2,66666666666667;5,57142857142857;4,5;0,577350269189626;-0,728225730338798;0
"1978";"ESS1-9e01";"1.0";"10.12.2020";103380;"ESS9e03";9;"3";58954;0,999466248037677;0,984716176986694;3,037344869;2,99092262759183;4;8;6;2;2;2;2;7;8;8;3;3;3;2;3;6;4;3;8;6;1;34;4,33333333333333;2,66666666666667;3,71428571428571;5,5;2,88675134594813;1,37058673147895;0
"1979";"ESS1-9e01";"1.0";"10.12.2020";103381;"ESS9e03";9;"3";59046;0,999466248037676;1,08519804477692;3,037344869;3,296120713152;2;5;8;0;0;4;4;3;8;6;4;3;1;1;1;6;0;0;8;0;2;55;2;1;3,28571428571429;5,25;2,21735578260835;-0,728225730338798;0
"1980";"ESS1-9e01";"1.0";"10.12.2020";103382;"ESS9e03";9;"3";59053;0,999466248037677;0,543936550617218;3,037344869;1,65212289107877;8;8;9;7;7;7;8;5;9;8;7;8;4;3;3;5;8;6;9;6;1;31;6,33333333333333;3,33333333333333;7,71428571428571;8;0,816496580927726;0,321180500570075;0
"1981";"ESS1-9e01";"1.0";"10.12.2020";103383;"ESS9e03";9;"3";59117;0,999466248037676;0,944947481155396;3,037344869;2,87013138336181;7;7;8;5;5;4;5;5;10;8;6;9;4;2;2;2;5;4;9;7;2;59;3,66666666666667;2,66666666666667;5,85714285714286;8,25;1,70782512765993;0,321180500570075;0
"1982";"ESS1-9e01";"1.0";"10.12.2020";103384;"ESS9e03";9;"3";59128;0,999466248037676;0,703335583209991;3,037344869;2,13627272484799;7;7;6;5;7;7;5;4;7;9;6;8;3;3;3;8;9;7;8;3;1;40;8;3;6,28571428571429;7,5;1,29099444873581;-0,203522614884361;0
"1983";"ESS1-9e01";"1.0";"10.12.2020";103385;"ESS9e03";9;"3";59199;0,999466248037676;1,07941055297852;3,037344869;3,27854210463375;7;5;8;4;4;4;5;5;10;4;5;3;3;1;1;1;0;0;10;4;1;57;0,333333333333333;1,66666666666667;5,28571428571429;5,5;3,1091263510296;0,321180500570075;0
"1984";"ESS1-9e01";"1.0";"10.12.2020";103386;"ESS9e03";9;"3";59243;0,999466248037676;0,430010348558426;3,037344869;1,30608972581084;3;9;9;2;2;0;0;3;7;4;2;4;3;3;3;2;7;5;10;0;1;62;4,66666666666667;3;3,57142857142857;4,25;2,06155281280883;-0,728225730338798;0
"1985";"ESS1-9e01";"1.0";"10.12.2020";103387;"ESS9e03";9;"3";59269;0,999466248037676;1,10232019424438;3,037344869;3,34812658598327;8;7;9;7;7;9;9;2;10;7;4;8;4;3;3;7;8;8;9;9;2;58;7,66666666666667;3,33333333333333;8;7,25;2,5;-1,25292884579323;0
"1986";"ESS1-9e01";"1.0";"10.12.2020";103388;"ESS9e03";9;"3";59361;0,999466248037676;0,589642405509949;3,037344869;1,79094733492046;4;5;6;5;5;6;5;3;8;7;6;7;3;3;3;7;7;6;7;2;2;54;6,66666666666667;3;5,14285714285714;7;0,816496580927726;-0,728225730338798;0
"1987";"ESS1-9e01";"1.0";"10.12.2020";103389;"ESS9e03";9;"3";59367;0,999466248037676;1,23472249507904;3,037344869;3,7502780350672;5;4;8;3;3;3;5;6;8;8;4;7;4;3;2;7;3;5;8;3;1;45;5;3;4,42857142857143;6,75;1,89296944860009;0,845883616024512;0
"1988";"ESS1-9e01";"1.0";"10.12.2020";103390;"ESS9e03";9;"3";59369;0,999466248037676;1,47190165519714;3,037344869;4,47067294008565;5;8;8;5;5;5;5;5;9;5;5;6;3;3;2;5;5;5;9;5;2;34;5;2,66666666666667;5,85714285714286;6,25;1,89296944860009;0,321180500570075;0
"1989";"ESS1-9e01";"1.0";"10.12.2020";103391;"ESS9e03";9;"3";59376;0,999466248037677;2,74681949615479;3,037344869;8,3430381027149;8;10;10;10;8;8;8;9;7;8;10;10;3;3;3;8;8;6;7;10;1;36;7,33333333333333;3;8,85714285714286;8,75;1,5;2,41999296238782;2
"1990";"ESS1-9e01";"1.0";"10.12.2020";103392;"ESS9e03";9;"3";59379;0,999466248037677;0,662855684757233;3,037344869;2,01332131298486;5;7;9;3;3;5;5;5;9;8;4;7;3;3;3;7;5;5;8;8;2;51;5,66666666666667;3;5,28571428571429;7;2,16024689946929;0,321180500570075;0
"1991";"ESS1-9e01";"1.0";"10.12.2020";103393;"ESS9e03";9;"3";59384;0,999466248037676;0,790358066558838;3,037344869;2,40059001813525;4;7;8;3;3;3;4;3;7;6;6;7;4;4;4;7;8;10;7;6;2;60;8,33333333333333;4;4,57142857142857;6,5;0,577350269189626;-0,728225730338798;0
"1992";"ESS1-9e01";"1.0";"10.12.2020";103394;"ESS9e03";9;"3";59422;0,999466248037677;0,778081715106964;3,037344869;2,36330250504286;2;4;4;4;4;3;2;5;7;7;3;4;NA;3;1;10;4;3;7;0;2;76;5,66666666666667;2;3,28571428571429;5,25;2,06155281280883;0,321180500570075;0
"1993";"ESS1-9e01";"1.0";"10.12.2020";103395;"ESS9e03";9;"3";59423;0,999466248037676;0,662855684757233;3,037344869;2,01332131298486;3;5;7;1;0;0;0;5;8;8;0;3;4;3;3;10;10;8;7;8;2;48;9,33333333333333;3,33333333333333;2,28571428571429;4,75;3,947573094109;0,321180500570075;0
"1994";"ESS1-9e01";"1.0";"10.12.2020";103396;"ESS9e03";9;"3";59456;0,999466248037676;0,963457882404327;3,037344869;2,92635385561839;0;3;4;0;1;0;0;5;3;0;0;0;2;1;1;3;2;0;3;0;1;59;1,66666666666667;1,33333333333333;1,14285714285714;0,75;1,5;0,321180500570075;0
"1995";"ESS1-9e01";"1.0";"10.12.2020";103397;"ESS9e03";9;"3";59526;0,999466248037676;0,623946666717529;3,037344869;1,89514120668414;8;8;8;6;6;7;7;4;3;7;3;7;3;3;3;7;8;7;2;7;1;70;7,33333333333333;3;7,14285714285714;5;2,3094010767585;-0,203522614884361;0
"1996";"ESS1-9e01";"1.0";"10.12.2020";103398;"ESS9e03";9;"3";59544;0,999466248037676;1,35101449489594;3,037344869;4,1034969440168;8;7;9;5;6;7;7;4;6;9;6;8;3;3;3;7;6;5;6;1;2;18;6;3;7;7,25;1,5;-0,203522614884361;0
"1997";"ESS1-9e01";"1.0";"10.12.2020";103399;"ESS9e03";9;"3";59561;0,999466248037677;0,854022920131683;3,037344869;2,59396213447037;8;8;8;4;4;5;4;7;9;9;5;7;3;3;2;6;5;5;9;5;2;62;5,33333333333333;2,66666666666667;5,85714285714286;7,5;1,91485421551268;1,37058673147895;0
"1998";"ESS1-9e01";"1.0";"10.12.2020";103400;"ESS9e03";9;"3";59565;0,999466248037676;0,77601683139801;3,037344869;2,35703074110438;8;9;8;6;6;8;5;3;8;6;2;9;3;3;3;7;8;6;9;7;1;39;7;3;7,14285714285714;6,25;3,09569593683445;-0,728225730338798;0
"1999";"ESS1-9e01";"1.0";"10.12.2020";103401;"ESS9e03";9;"3";59570;0,999466248037677;0,875953137874603;3,037344869;2,66057176880788;7;8;8;6;6;7;7;6;4;7;3;8;3;2;1;6;2;3;4;0;1;22;3,66666666666667;2;7;5,5;2,38047614284762;0,845883616024512;0
"2000";"ESS1-9e01";"1.0";"10.12.2020";103402;"ESS9e03";9;"3";59644;0,999466248037676;0,589891493320465;3,037344869;1,79170390050366;4;4;3;3;3;2;3;5;3;3;3;3;3;2;2;5;4;4;7;0;2;56;4,33333333333333;2,33333333333333;3,14285714285714;3;0;0,321180500570075;0
"2001";"ESS1-9e01";"1.0";"10.12.2020";103403;"ESS9e03";9;"3";59652;0,999466248037676;0,612330079078674;3,037344869;1,85985762382398;4;5;8;6;2;2;2;7;8;10;5;8;3;2;2;5;2;2;8;7;2;74;3;2,33333333333333;4,14285714285714;7,75;2,06155281280883;1,37058673147895;0
"2002";"ESS1-9e01";"1.0";"10.12.2020";103404;"ESS9e03";9;"3";59656;0,999466248037676;0,476062446832657;3,037344869;1,44596583021076;3;3;5;2;2;2;4;5;9;9;4;6;3;2;2;8;3;5;10;0;1;64;5,33333333333333;2,33333333333333;3;7;2,44948974278318;0,321180500570075;0
"2003";"ESS1-9e01";"1.0";"10.12.2020";103405;"ESS9e03";9;"3";59678;0,999466248037677;0,615720212459564;3,037344869;1,87015462805365;5;5;7;3;4;6;6;4;4;5;3;6;3;3;3;7;6;6;5;4;1;64;6,33333333333333;3;5,14285714285714;4,5;1,29099444873581;-0,203522614884361;0
"2004";"ESS1-9e01";"1.0";"10.12.2020";103406;"ESS9e03";9;"3";59719;0,999466248037676;1,4025502204895;3,037344869;4,26002871571861;7;8;8;6;6;6;6;0;4;6;2;5;2;2;2;10;10;10;8;0;1;54;10;2;6,71428571428571;4,25;1,70782512765993;-2,30233507670211;1
"2005";"ESS1-9e01";"1.0";"10.12.2020";103407;"ESS9e03";9;"3";59741;0,999466248037676;0,856207430362701;3,037344869;2,60059724541183;8;10;10;9;9;9;8;9;9;9;9;2;3;3;4;9;8;10;9;10;2;21;9;3,33333333333333;9;7,25;3,5;2,41999296238782;2
"2006";"ESS1-9e01";"1.0";"10.12.2020";103408;"ESS9e03";9;"3";59745;0,999466248037676;0,623946666717529;3,037344869;1,89514120668414;6;9;7;6;4;6;8;3;3;6;2;7;3;3;3;9;8;7;7;3;1;55;8;3;6,57142857142857;4,5;2,38047614284762;-0,728225730338798;0
"2007";"ESS1-9e01";"1.0";"10.12.2020";103409;"ESS9e03";9;"3";59758;0,999466248037677;1,07789790630341;3,037344869;3,27394767501649;5;5;8;1;1;1;1;1;10;10;10;2;4;4;4;9;9;9;10;6;1;62;9;4;3,14285714285714;8;4;-1,77763196124767;1
"2008";"ESS1-9e01";"1.0";"10.12.2020";103410;"ESS9e03";9;"3";59790;0,999466248037676;1,2898223400116;3,037344869;3,9176352663558;3;6;9;4;4;4;4;1;5;5;3;5;4;4;4;7;7;7;7;7;2;54;7;4;4,85714285714286;4,5;1;-1,77763196124767;1
"2009";"ESS1-9e01";"1.0";"10.12.2020";103411;"ESS9e03";9;"3";59857;0,999466248037676;0,67657595872879;3,037344869;2,05499451673365;7;10;10;5;3;7;7;6;8;8;5;9;4;4;4;5;8;3;10;2;1;27;5,33333333333333;4;7;7,5;1,73205080756888;0,845883616024512;0
"2010";"ESS1-9e01";"1.0";"10.12.2020";103412;"ESS9e03";9;"3";59863;0,999466248037676;0,984716176986694;3,037344869;2,99092262759183;0;0;0;0;1;0;0;5;8;3;0;1;3;2;2;5;1;5;8;8;1;26;3,66666666666667;2,33333333333333;0,142857142857143;3;3,55902608401044;0,321180500570075;0
"2011";"ESS1-9e01";"1.0";"10.12.2020";103413;"ESS9e03";9;"3";59873;0,999466248037676;1,08647477626801;3,037344869;3,29999858699555;3;4;8;3;4;2;0;5;9;3;3;2;3;3;3;7;5;4;10;5;1;22;5,33333333333333;3;3,42857142857143;4,25;3,20156211871642;0,321180500570075;0
"2012";"ESS1-9e01";"1.0";"10.12.2020";103414;"ESS9e03";9;"3";59883;0,999466248037676;0,623946666717529;3,037344869;1,89514120668414;7;9;9;6;7;9;5;3;9;8;4;6;4;4;4;10;10;8;9;10;1;69;9,33333333333333;4;7,42857142857143;6,75;2,21735578260835;-0,728225730338798;0
"2013";"ESS1-9e01";"1.0";"10.12.2020";103415;"ESS9e03";9;"3";59890;0,999466248037677;1,08778667449951;3,037344869;3,30398327435767;6;8;8;NA;NA;7;10;8;10;10;10;10;4;4;4;10;10;5;10;NA;2;72;8,33333333333333;4;7,8;10;0;1,89528984693338;2
"2014";"ESS1-9e01";"1.0";"10.12.2020";103416;"ESS9e03";9;"3";59913;0,999466248037676;0,483402848243713;3,037344869;1,46826116077303;0;2;2;0;0;0;4;5;4;2;0;3;3;3;3;NA;NA;6;7;2;1;58;6;3;1,14285714285714;2,25;1,70782512765993;0,321180500570075;0
"2015";"ESS1-9e01";"1.0";"10.12.2020";103417;"ESS9e03";9;"3";59929;0,999466248037677;0,969763398170471;3,037344869;2,94550588157708;8;4;4;6;6;6;4;1;8;4;6;7;4;4;4;8;9;8;9;0;1;23;8,33333333333333;4;5,42857142857143;6,25;1,70782512765993;-1,77763196124767;1
"2016";"ESS1-9e01";"1.0";"10.12.2020";103418;"ESS9e03";9;"3";59952;0,999466248037676;0,77601683139801;3,037344869;2,35703074110438;5;8;9;5;5;3;3;7;9;9;6;7;4;4;4;8;5;7;9;10;1;45;6,66666666666667;4;5,42857142857143;7,75;1,5;1,37058673147895;0
"2017";"ESS1-9e01";"1.0";"10.12.2020";103419;"ESS9e03";9;"3";60007;0,999466248037676;1,11324596405029;3,037344869;3,38131191684312;4;5;5;2;1;3;3;2;8;5;2;1;3;3;3;8;2;5;9;0;2;27;5;3;3,28571428571429;4;3,16227766016838;-1,25292884579323;0
"2018";"ESS1-9e01";"1.0";"10.12.2020";103420;"ESS9e03";9;"3";60008;0,999466248037676;1,15559208393097;3,037344869;3,50993168678475;7;3;6;6;5;7;5;5;10;8;2;6;4;3;2;10;6;3;10;6;2;30;6,33333333333333;3;5,57142857142857;6,5;3,41565025531987;0,321180500570075;0
"2019";"ESS1-9e01";"1.0";"10.12.2020";103421;"ESS9e03";9;"3";60039;0,999466248037677;0,533356726169586;3,037344869;1,61998831557783;0;0;7;0;5;0;5;5;10;9;0;5;3;3;3;4;9;5;8;7;1;71;6;3;2,42857142857143;6;4,54606056566195;0,321180500570075;0
"2020";"ESS1-9e01";"1.0";"10.12.2020";103422;"ESS9e03";9;"3";60043;0,999466248037677;0,759694933891296;3,037344869;2,30745550946002;0;0;0;0;0;0;0;NA;7;NA;0;0;2;1;1;0;0;0;5;0;2;64;0;1,33333333333333;0;2,33333333333333;4,04145188432738;NA;NA
"2021";"ESS1-9e01";"1.0";"10.12.2020";103423;"ESS9e03";9;"3";60050;0,999466248037676;0,854022920131683;3,037344869;2,59396213447037;4;6;6;3;7;6;3;2;8;6;3;4;4;3;3;6;8;7;8;4;2;70;7;3,33333333333333;5;5,25;2,21735578260835;-1,25292884579323;0
